id,lat,lon,room_type,property_type,reviews_count,nightly_usd,city
1424210527000023336,11.000332587968922,-74.78703080251846,Entire home/apt,Entire home,8,245.31,Barranquilla
15828665,11.0141,-74.8388,Entire home/apt,Entire serviced apartment,19,192.47,Barranquilla
808198520780520361,10.99198,-74.84705,Private room,Private room in rental unit,0,211.0,Barranquilla
1151457902421471699,10.9928,-74.819,Entire home/apt,Entire condo,17,244.55,Barranquilla
1612490955471149629,11.0028,-74.821,Entire home/apt,Entire rental unit,0,288.85,Barranquilla
658097935084104570,11.0121,-74.8851,Entire home/apt,Holiday park,5,221.87,Barranquilla
1197983794088742039,11.0003,-74.8367,Private room,Private room in home,4,202.74,Barranquilla
1074922216092136173,11.00551,-74.82595,Entire home/apt,Entire rental unit,24,251.7,Barranquilla
799276928056919440,11.0164,-74.8291,Entire home/apt,Entire rental unit,54,95.11,Barranquilla
1522053328494958238,11.02254366739118,-74.8632487386536,Entire home/apt,Entire home,3,231.58,Barranquilla
1127711578107011662,11.0035,-74.8254,Private room,Private room in rental unit,1,232.73,Barranquilla
1619621109252395547,10.99761995323492,-74.81339712183576,Entire home/apt,Entire rental unit,0,103.28,Barranquilla
1739888178573567527,10.9869,-74.7898,Entire home/apt,Entire rental unit,0,103.31,Barranquilla
53720023,11.0042,-74.8201,Entire home/apt,Entire loft,294,100.21,Barranquilla
861129353554838553,10.992,-74.791,Private room,Private room in guesthouse,1,19.63,Barranquilla
819668839000533767,11.00107,-74.8261,Entire home/apt,Entire serviced apartment,11,236.4,Barranquilla
807910020120859698,11.0044,-74.8163,Entire home/apt,Entire rental unit,94,120.55,Barranquilla
1029796279720349894,10.98341,-74.79188,Private room,Private room in rental unit,1,22.95,Barranquilla
1634139012564969844,11.01638,-74.8313,Entire home/apt,Entire rental unit,5,96.86,Barranquilla
1012383876188024097,10.99072,-74.79892,Entire home/apt,Entire home,11,224.45,Barranquilla
1112476732294612408,10.95537,-74.80105,Private room,Private room in rental unit,2,18.39,Barranquilla
1389038031879279649,11.0034,-74.9524,Private room,Private room in rental unit,0,30.15,Barranquilla
1362007855047674610,11.0098,-74.838,Private room,Private room in rental unit,3,27.55,Barranquilla
1437190243884396575,10.9326,-74.7874,Shared room,Shared room in home,0,19.31,Barranquilla
1247222531948181668,10.9889,-74.9438,Private room,Private room in home,0,26.77,Barranquilla
1578062665533342165,10.992,-74.791,Private room,Private room in rental unit,1,31.34,Barranquilla
963700363397306157,10.98003,-74.78534,Private room,Room in hotel,1,22.49,Barranquilla
1383024029784654946,10.985236749983986,-74.7829964666887,Private room,Room in hotel,3,17.74,Barranquilla
47475011,10.9805,-74.7949,Private room,Private room in rental unit,1,29.27,Barranquilla
730513706151214543,10.99388,-74.81922,Private room,Private room in bed and breakfast,0,23.4,Barranquilla
1076029293814189750,10.9976,-74.83023,Shared room,Shared room in guesthouse,0,30.61,Barranquilla
1616373188249480385,10.9995,-74.8275,Private room,Private room in rental unit,0,210.79,Barranquilla
1714028168099905802,10.9947,-74.825,Private room,Private room in home,1,36.99,Barranquilla
1387915499507128599,10.917259687051438,-74.80103773525182,Private room,Private room in home,0,26.77,Barranquilla
764029339706755678,11.02182,-74.86816,Private room,Private room in home,6,28.3,Barranquilla
1411654181890784320,10.93035156205399,-74.77369783058204,Private room,Private room in rental unit,0,18.97,Barranquilla
963936403242995905,11.01971,-74.81768,Private room,Private room in rental unit,9,22.95,Barranquilla
884092341863153593,10.9958,-74.7885,Private room,Private room in guesthouse,0,22.95,Barranquilla
1365399244853667927,10.991962617004218,-74.79020050390326,Shared room,Shared room in home,1,19.28,Barranquilla
1537695128255333150,11.03695806215329,-74.89767272334277,Entire home/apt,Entire cabin,10,141.02,Barranquilla
1027666551770566110,10.9895,-74.8086,Private room,Private room in rental unit,0,25.89,Barranquilla
1739572309230665363,11.01821,-74.79976,Entire home/apt,Entire rental unit,0,218.32,Barranquilla
38815292,11.0243,-74.8649,Entire home/apt,Entire rental unit,75,143.0,Barranquilla
1644965219636838412,10.9159,-74.7666,Private room,Private room in home,0,16.6,Barranquilla
1423387410261492449,11.0134,-74.8117,Entire home/apt,Entire rental unit,10,157.0,Barranquilla
1193821589031478136,11.016,-74.8248,Entire home/apt,Entire rental unit,31,154.92,Barranquilla
1218977395487553182,11.00596,-74.80276,Entire home/apt,Entire rental unit,1,134.75,Barranquilla
1669831349041404306,10.99921,-74.80221,Entire home/apt,Room in aparthotel,0,177.08,Barranquilla
1050756800409949841,11.0007,-74.8091,Entire home/apt,Entire rental unit,23,129.29,Barranquilla
1352572744548446267,11.0159,-74.9349,Entire home/apt,Entire home,4,132.36,Barranquilla
1394594219424675042,10.990861946158745,-74.81985746962125,Entire home/apt,Entire rental unit,1,176.72,Barranquilla
1312750493372782080,10.9898,-74.798,Entire home/apt,Entire rental unit,15,131.97,Barranquilla
1687868352312501900,10.9703,-74.7802,Private room,Room in hotel,1,17.62,Barranquilla
1327742594818021118,10.9861,-74.7924,Entire home/apt,Entire rental unit,4,148.42,Barranquilla
1620392292163970283,11.024743270422986,-74.81679099555514,Entire home/apt,Entire rental unit,3,174.43,Barranquilla
53915796,11.01836,-74.86152,Entire home/apt,Entire serviced apartment,16,146.83,Barranquilla
1690134445187028204,11.00352,-74.81657,Entire home/apt,Entire serviced apartment,0,183.65,Barranquilla
1615069459215906638,11.02254,-74.81734,Entire home/apt,Entire rental unit,1,137.72,Barranquilla
1651095066812353048,10.9867,-74.8122,Entire home/apt,Entire condo,1,135.42,Barranquilla
53797668,11.01099,-74.82174,Entire home/apt,Entire rental unit,12,146.35,Barranquilla
1543698280335153176,10.9895,-74.798,Entire home/apt,Entire rental unit,33,141.54,Barranquilla
1391575849222329220,10.98497,-74.83378,Entire home/apt,Entire rental unit,3,156.99,Barranquilla
1331346517887781633,10.99425,-74.84428,Entire home/apt,Entire serviced apartment,4,132.74,Barranquilla
1354630894817064612,11.017528858639768,-74.8169740098187,Entire home/apt,Entire rental unit,6,139.47,Barranquilla
765325697891374384,11.0148,-74.8242,Entire home/apt,Entire home,7,168.47,Barranquilla
1612587110482641561,10.995761415210273,-74.8273564543324,Entire home/apt,Entire rental unit,1,195.34,Barranquilla
1652209785652073430,11.0165,-74.83155,Entire home/apt,Entire serviced apartment,0,158.51,Barranquilla
1601090155548392924,11.0018112801389,-74.79649340953496,Entire home/apt,Entire rental unit,2,175.35,Barranquilla
585295511397999042,11.01333,-74.83801,Entire home/apt,Entire condo,16,157.44,Barranquilla
960212536184452662,11.02193,-74.82551,Entire home/apt,Entire rental unit,4,160.66,Barranquilla
1303172031718207661,11.0077,-74.8298,Private room,Private room in home,0,205.66,Barranquilla
1070911717005949097,11.02552,-74.86486,Entire home/apt,Entire rental unit,29,128.95,Barranquilla
1144181680131153856,11.0076,-74.838,Entire home/apt,Entire rental unit,13,127.33,Barranquilla
1613100709784196417,11.0221,-74.8158,Entire home/apt,Entire rental unit,8,155.72,Barranquilla
948800259087727598,10.9974,-74.8429,Entire home/apt,Entire rental unit,2,144.06,Barranquilla
17271432,11.01506,-74.80272,Entire home/apt,Entire rental unit,116,146.13,Barranquilla
1335613549959819034,10.9915,-74.7901,Private room,Room in hotel,1,150.37,Barranquilla
1340247935083997663,11.0156,-74.8312,Entire home/apt,Entire rental unit,6,187.43,Barranquilla
44377979,11.016441273326487,-74.80165737731602,Entire home/apt,Entire serviced apartment,79,146.13,Barranquilla
1434320741659767637,11.007346286465825,-74.83703404420798,Entire home/apt,Entire rental unit,5,198.47,Barranquilla
1327793992966977567,11.0233,-74.8457,Entire home/apt,Entire rental unit,57,192.93,Barranquilla
1607372348984404220,10.9891,-74.8115,Entire home/apt,Entire rental unit,0,159.9,Barranquilla
48786700,11.01292,-74.82811,Entire home/apt,Entire rental unit,1,142.89,Barranquilla
1734935992961766293,10.986,-74.9542,Shared room,Shared room in guesthouse,0,20.81,Barranquilla
1614603603813700608,11.019,-74.9313,Entire home/apt,Entire home,5,153.01,Barranquilla
1515247586323696981,11.00551,-74.81725,Entire home/apt,Entire rental unit,5,140.39,Barranquilla
1651635957362858204,11.023067960984596,-74.81672697699953,Private room,Private room in rental unit,1,26.88,Barranquilla
1719032972442235147,10.9206,-74.7986,Private room,Private room in bed and breakfast,3,17.42,Barranquilla
1066009560313431167,10.9728,-74.808,Private room,Private room in home,6,25.78,Barranquilla
1620572335248689679,11.02223,-74.84663,Entire home/apt,Entire rental unit,0,143.07,Barranquilla
1595287421723247175,10.92282,-74.8298,Private room,Private room in condo,2,27.66,Barranquilla
575330106048077730,10.9976,-74.83144,Private room,Private room in guesthouse,2,30.61,Barranquilla
1732834596459127837,10.9173,-74.8059,Private room,Private room in guesthouse,0,16.12,Barranquilla
1361964299102567711,10.9965,-74.8304,Shared room,Shared room in guesthouse,0,30.61,Barranquilla
1574797158579836810,11.0091,-74.8381,Private room,Private room in rental unit,13,25.94,Barranquilla
1611975725256010197,10.983211398484553,-74.79984768658696,Entire home/apt,Entire rental unit,1,382.53,Barranquilla
1069675862172948911,10.9885,-74.8178,Entire home/apt,Entire rental unit,2,325.15,Barranquilla
1367385763711337432,10.997312095968551,-74.83070651590567,Shared room,Shared room in guesthouse,1,30.61,Barranquilla
1364689134616993338,10.9891529898633,-74.78701949073992,Shared room,Shared room in home,2,21.61,Barranquilla
1691494944651076783,10.9275,-74.8223,Private room,Private room in rental unit,0,26.62,Barranquilla
1617798522618170055,10.9745,-74.8337,Private room,Private room in home,0,31.53,Barranquilla
26752502,11.00236,-74.83432,Private room,Private room in rental unit,52,20.19,Barranquilla
684705318895348075,10.9946,-74.8057,Entire home/apt,Entire rental unit,1,197.89,Barranquilla
575322990363567067,10.9953,-74.83139,Private room,Private room in guesthouse,3,30.61,Barranquilla
575335629817590676,10.99703,-74.83164,Private room,Private room in guesthouse,2,30.61,Barranquilla
575308496338784375,10.99701,-74.83135,Entire home/apt,Entire guesthouse,7,30.61,Barranquilla
1265400496069236424,10.979251457292367,-74.78355716203066,Private room,Room in hotel,7,26.94,Barranquilla
1364155161207060334,10.9965,-74.8304,Entire home/apt,Entire guesthouse,0,30.61,Barranquilla
1361967791044641494,10.995584309424917,-74.82932904046977,Shared room,Shared room in guesthouse,1,30.61,Barranquilla
1361600860396022756,10.987166924300379,-74.80279188717306,Private room,Private room in rental unit,1,21.42,Barranquilla
1029783153448201948,10.98401,-74.79108,Private room,Private room in rental unit,1,22.95,Barranquilla
1714006994850621342,10.9946,-74.8255,Private room,Private room in home,0,36.99,Barranquilla
1363050258884282524,10.969709281621789,-74.7908208414996,Private room,Private room in guesthouse,2,23.85,Barranquilla
1501581087728304554,10.96795,-74.78934,Private room,Private room in rental unit,3,29.51,Barranquilla
1421825310569414207,10.9829,-74.7932,Private room,Private room in rental unit,2,27.54,Barranquilla
1625639277517401154,10.9947,-74.825,Private room,Private room in home,1,36.99,Barranquilla
1347268103411726181,10.9029,-74.8008,Private room,Private room in home,16,30.19,Barranquilla
1131822340162035167,11.00797,-74.83886,Private room,Private room in rental unit,24,26.4,Barranquilla
31406022,11.001837330409899,-74.8344096192286,Private room,Private room in condo,16,28.66,Barranquilla
1518220999379060765,10.93198,-74.77382,Private room,Private room in rental unit,7,16.88,Barranquilla
949459143995540665,10.96949,-74.79133,Entire home/apt,Entire rental unit,3,27.67,Barranquilla
983361056533850473,10.98463,-74.79061,Private room,Private room in rental unit,3,21.04,Barranquilla
575315659381146834,10.9972,-74.83081,Private room,Private room in guesthouse,1,30.61,Barranquilla
575333883372678442,10.99611,-74.83136,Private room,Private room in guesthouse,4,30.61,Barranquilla
1106606157351677012,10.9999,-74.7958,Private room,Private room in bed and breakfast,0,30.61,Barranquilla
1630239370763777690,10.9948,-74.825,Private room,Private room in home,0,36.99,Barranquilla
1623290134398668946,11.008949127747705,-74.83853247813543,Private room,Private room in rental unit,6,25.17,Barranquilla
1063209884357656284,10.99563,-74.8313,Shared room,Shared room in guesthouse,1,30.61,Barranquilla
1721838371980475428,11.0194,-74.8049,Private room,Private room in home,0,28.1,Barranquilla
1109296665381610946,10.9915,-74.9497,Private room,Private room in tiny home,28,30.61,Barranquilla
1495562405082253300,10.9943,-74.8433,Private room,Private room in rental unit,6,20.53,Barranquilla
575319650718539425,10.99682,-74.83071,Private room,Private room in guesthouse,2,30.61,Barranquilla
1355155136034979390,10.993261301495444,-74.81317580177779,Private room,Private room in rental unit,0,19.15,Barranquilla
1337671408420369147,10.9906,-74.7843,Private room,Private room in guesthouse,0,27.13,Barranquilla
10785679,10.9805,-74.7949,Private room,Private room in home,1,29.27,Barranquilla
1721017415237914506,11.0194,-74.8049,Private room,Private room in home,0,24.69,Barranquilla
1690055688255761982,10.981323450623488,-74.8296114938057,Private room,Private room in rental unit,0,16.16,Barranquilla
1107392007553245003,11.00823,-74.82532,Private room,Private room in guesthouse,41,30.19,Barranquilla
983348997050194828,10.98371,-74.79134,Private room,Private room in rental unit,2,30.61,Barranquilla
1357558428290710100,11.0108,-74.7999,Private room,Private room in rental unit,21,23.72,Barranquilla
1684128263786043680,10.9277,-74.8223,Private room,Private room in rental unit,1,26.5,Barranquilla
1619337396629050871,10.9723,-74.78917,Private room,Private room in rental unit,2,25.54,Barranquilla
1372112949115171076,10.9943,-74.8122,Private room,Private room in rental unit,2,28.69,Barranquilla
1739276742025910898,11.0235,-74.8091,Private room,Private room in guesthouse,0,24.71,Barranquilla
1142727690753635401,10.98575,-74.80605,Private room,Private room in rental unit,0,25.89,Barranquilla
987271488435802348,10.9201,-74.7804,Private room,Private room in home,14,25.58,Barranquilla
47765212,11.01762,-74.93068,Entire home/apt,Entire villa,3,426.91,Barranquilla
1706158501363054420,10.999401694275932,-74.79892182912009,Entire home/apt,Entire rental unit,3,38.76,Barranquilla
1557661849449451193,10.9942,-74.8134,Entire home/apt,Entire rental unit,18,56.69,Barranquilla
1616015682786512411,11.0006,-74.8366,Private room,Private room in rental unit,0,28.9,Barranquilla
1605796638779594454,10.978926567566285,-74.78854678127337,Private room,Private room in rental unit,2,28.88,Barranquilla
1437214732272151251,10.93337,-74.77345,Private room,Private room in rental unit,2,18.59,Barranquilla
1684947415404479207,11.0245,-74.8082,Private room,Private room in guesthouse,0,29.13,Barranquilla
1695938181078825365,10.917798834970801,-74.77201924305908,Private room,Private room in rental unit,0,24.48,Barranquilla
868763440716890249,11.00822,-74.83756,Private room,Private room in rental unit,23,29.69,Barranquilla
983799106257902396,10.98404,-74.78998,Private room,Private room in rental unit,0,22.95,Barranquilla
1387921282332918706,10.917297812661435,-74.79972665029351,Private room,Private room in home,2,26.77,Barranquilla
1711322828684394405,10.9205,-74.7985,Private room,Private room in bed and breakfast,0,16.84,Barranquilla
955722385397058632,10.98007,-74.78597,Private room,Room in hotel,1,26.39,Barranquilla
1436249488550510460,10.9922,-74.7893,Private room,Private room in guesthouse,1,25.58,Barranquilla
1257520582002147285,10.979510004915664,-74.7834521039133,Private room,Room in hotel,5,29.99,Barranquilla
983794911495114577,10.98546,-74.79154,Private room,Private room in rental unit,0,22.95,Barranquilla
52827235,10.97524,-74.80801,Entire home/apt,Entire serviced apartment,69,28.69,Barranquilla
1695937471691701301,10.9282,-74.8223,Private room,Private room in rental unit,0,14.42,Barranquilla
1538532103004958869,10.98239,-74.78415,Private room,Room in hotel,0,27.76,Barranquilla
1364698393472830923,10.99087,-74.78598,Shared room,Shared room in home,1,21.61,Barranquilla
